user_id,persona,date,merchant,item,kategori,qty,nominal,total_harga,payment_method,combined_text,spending_level,month,day_name,is_weekend,hour,time_category,item_length,word_count,is_digital_payment
U004,ibu_rumah_tangga,2024-01-14 04:21:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,358911,358911,QRIS,myrepublic tagihan wifi rumah,high,1,Sunday,1,4,night,18,4,1
U004,ibu_rumah_tangga,2024-01-14 05:30:00,depot air minum,isi galon air,kebutuhan rumah,4,7204,28816,Cash,depot air minum isi galon air,low,1,Sunday,1,5,morning,13,6,0
U004,ibu_rumah_tangga,2024-01-14 07:09:00,k24,sakatonik abc gummy fruit veggie 20g sach 1 dos isi 10 sachet,kesehatan,1,11152,11152,Debit Card,k24 sakatonik abc gummy fruit veggie 20g sach 1 dos isi 10 sachet,low,1,Sunday,1,7,morning,61,13,0
U003,mahasiswa,2024-01-14 09:19:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,2966,2966,GoPay,fotokopi jaya fotokopi dokumen,low,1,Sunday,1,9,morning,16,4,1
U005,anak_sultan,2024-01-14 17:03:00,miniso,miniso sandal rumah berkualitas eva sandal kamar mandi berbahan empuk sandal,belanja,1,30755,30755,QRIS,miniso miniso sandal rumah berkualitas eva sandal kamar mandi berbahan empuk sandal,low,1,Sunday,1,17,evening,76,12,1
U004,ibu_rumah_tangga,2024-01-14 18:17:00,miniso,miniso mainan hewan ikan bayi hiu bantal penguin ukuran yang berbeda dari hewan seri boneka biasa,kebutuhan rumah,5,65077,325385,Debit Card,miniso miniso mainan hewan ikan bayi hiu bantal penguin ukuran yang berbeda dari hewan seri boneka biasa,high,1,Sunday,1,18,evening,97,17,0
U005,anak_sultan,2024-01-14 19:22:00,shopee official store,ultra 125 ml kartonan susu uht ultra 125 ml isi 40 pcs,makanan & minuman,2,467055,934110,GoPay,shopee official store ultra 125 ml kartonan susu uht ultra 125 ml isi 40 pcs,high,1,Sunday,1,19,night,54,15,1
U003,mahasiswa,2024-01-14 22:05:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,51889,51889,GoPay,shopee official store buku catatan a5 premium quality,medium,1,Sunday,1,22,night,31,8,1
U002,karyawan,2024-01-14 23:18:00,miniso,miniso tas penyimpanan travel bag multifungsi baju praktis organizer pouch makeup organizer,belanja,1,27489,27489,OVO,miniso miniso tas penyimpanan travel bag multifungsi baju praktis organizer pouch makeup organizer,low,1,Sunday,1,23,night,91,13,1
U002,karyawan,2024-01-14 23:21:00,playstation store,voucher psn indonesia,hiburan,1,145323,145323,Cash,playstation store voucher psn indonesia,medium,1,Sunday,1,23,night,21,5,0
U002,karyawan,2024-01-15 03:48:00,miniso,miniso marvel kotak penyimpanan tanpa tutupnya,belanja,2,64187,128374,OVO,miniso miniso marvel kotak penyimpanan tanpa tutupnya,medium,1,Monday,0,3,night,46,7,1
U003,mahasiswa,2024-01-15 05:12:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,2726,2726,Debit Card,fotokopi jaya fotokopi dokumen,low,1,Monday,0,5,morning,16,4,0
U001,anak_kos,2024-01-15 08:56:00,indomaret,pocari sweat,makanan & minuman,1,7122,7122,Cash,indomaret pocari sweat,low,1,Monday,0,8,morning,12,3,0
U002,karyawan,2024-01-15 18:03:00,superindo,minyak goreng bimoli 2l,makanan & minuman,1,39364,39364,Cash,superindo minyak goreng bimoli 2l,low,1,Monday,0,18,evening,23,5,0
U004,ibu_rumah_tangga,2024-01-15 19:33:00,k24,biosanbe kids sirup120ml,kesehatan,1,63380,63380,Debit Card,k24 biosanbe kids sirup120ml,medium,1,Monday,0,19,night,24,4,0
U005,anak_sultan,2024-01-15 20:06:00,indomaret,aqua 600ml,makanan & minuman,2,2935,5870,OVO,indomaret aqua 600ml,low,1,Monday,0,20,night,10,3,1
U004,ibu_rumah_tangga,2024-01-16 05:32:00,first media,tagihan tv kabel,tagihan & utilitas,1,445955,445955,Debit Card,first media tagihan tv kabel,high,1,Tuesday,0,5,morning,16,5,0
U001,anak_kos,2024-01-16 09:12:00,gacoan,mie gacoan lv 5,makanan & minuman,2,14740,29480,GoPay,gacoan mie gacoan lv 5,low,1,Tuesday,0,9,morning,15,5,1
U002,karyawan,2024-01-16 11:54:00,gramedia,novel best seller,hiburan,1,91300,91300,Cash,gramedia novel best seller,medium,1,Tuesday,0,11,afternoon,17,4,0
U004,ibu_rumah_tangga,2024-01-16 13:06:00,vitacimin store,vitacimin vitamin c 500mg 4 roll,kesehatan,1,26562,26562,Cash,vitacimin store vitacimin vitamin c 500mg 4 roll,low,1,Tuesday,0,13,afternoon,32,8,0
U002,karyawan,2024-01-16 13:43:00,indomaret,aqua 600ml,makanan & minuman,2,3376,6752,DANA,indomaret aqua 600ml,low,1,Tuesday,0,13,afternoon,10,3,1
U004,ibu_rumah_tangga,2024-01-16 16:11:00,shopee official store,token listrik premium quality,tagihan & utilitas,1,57200,57200,Cash,shopee official store token listrik premium quality,medium,1,Tuesday,0,16,evening,29,7,0
U001,anak_kos,2024-01-17 00:13:00,bluebird,taksi bluebird,transport,1,80484,80484,OVO,bluebird taksi bluebird,medium,1,Wednesday,0,0,night,14,3,1
U005,anak_sultan,2024-01-17 01:06:00,miniso,miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,belanja,3,86803,260409,Cash,miniso miniso cangkir tritan lurus seri mickey 600ml botol minum tempat tumbler tritan water bottle,high,1,Wednesday,0,1,night,92,15,0
U002,karyawan,2024-01-17 02:22:00,indomaret,pocari sweat,makanan & minuman,1,7256,7256,GoPay,indomaret pocari sweat,low,1,Wednesday,0,2,night,12,3,1
U004,ibu_rumah_tangga,2024-01-17 04:45:00,blackmores store,blackmores bio c 1000mg 31 tab,kesehatan,1,170585,170585,DANA,blackmores store blackmores bio c 1000mg 31 tab,medium,1,Wednesday,0,4,night,30,8,1
U003,mahasiswa,2024-01-17 05:24:00,fotokopi jaya,fotokopi dokumen,pendidikan,1,3170,3170,Cash,fotokopi jaya fotokopi dokumen,low,1,Wednesday,0,5,morning,16,4,0
U001,anak_kos,2024-01-17 05:56:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,2,101675,203350,Debit Card,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,1,Wednesday,0,5,morning,90,16,0
U003,mahasiswa,2024-01-17 07:21:00,traveloka,tiket pesawat domestik,transport,1,798779,798779,GoPay,traveloka tiket pesawat domestik,high,1,Wednesday,0,7,morning,22,4,1
U003,mahasiswa,2024-01-17 07:45:00,tol indonesia,top up e toll,transport,1,94889,94889,GoPay,tol indonesia top up e toll,medium,1,Wednesday,0,7,morning,13,6,1
U001,anak_kos,2024-01-17 08:12:00,spbu vivo,revvo 90,transport,1,122758,122758,Cash,spbu vivo revvo 90,medium,1,Wednesday,0,8,morning,8,4,0
U002,karyawan,2024-01-17 09:22:00,traveloka,tiket pesawat domestik,transport,1,913910,913910,DANA,traveloka tiket pesawat domestik,high,1,Wednesday,0,9,morning,22,4,1
U005,anak_sultan,2024-01-17 11:46:00,netflix,langganan netflix mobile,hiburan,1,53101,53101,Cash,netflix langganan netflix mobile,medium,1,Wednesday,0,11,afternoon,24,4,0
U002,karyawan,2024-01-17 14:23:00,spotify,spotify premium individual,hiburan,1,56390,56390,QRIS,spotify spotify premium individual,medium,1,Wednesday,0,14,afternoon,26,4,1
U002,karyawan,2024-01-17 16:37:00,shopee official store,ultra milk full cream 200 ml,makanan & minuman,2,34923,69846,QRIS,shopee official store ultra milk full cream 200 ml,medium,1,Wednesday,0,16,evening,28,9,1
U005,anak_sultan,2024-01-17 19:36:00,miniso,miniso resmi masker mata telinga kucing lucu masker mata tidur masker mata tidur perjalanan,belanja,1,30528,30528,QRIS,miniso miniso resmi masker mata telinga kucing lucu masker mata tidur masker mata tidur perjalanan,low,1,Wednesday,0,19,night,91,15,1
U002,karyawan,2024-01-17 21:02:00,superindo,daging ayam fillet,makanan & minuman,1,50486,50486,GoPay,superindo daging ayam fillet,medium,1,Wednesday,0,21,night,18,4,1
U002,karyawan,2024-01-17 23:45:00,gacoan,orange ice,makanan & minuman,1,5073,5073,Cash,gacoan orange ice,low,1,Wednesday,0,23,night,10,3,0
U001,anak_kos,2024-01-18 03:10:00,pertamina,pertalite,transport,1,98963,98963,Debit Card,pertamina pertalite,medium,1,Thursday,0,3,night,9,2,0
U005,anak_sultan,2024-01-18 03:59:00,miniso,miniso official parfum wanita eternal faith lady perfume isi 50ml,belanja,1,70470,70470,Debit Card,miniso miniso official parfum wanita eternal faith lady perfume isi 50ml,medium,1,Thursday,0,3,night,65,11,0
U004,ibu_rumah_tangga,2024-01-18 04:02:00,depot air minum,isi galon air,kebutuhan rumah,1,7205,7205,Debit Card,depot air minum isi galon air,low,1,Thursday,0,4,night,13,6,0
U004,ibu_rumah_tangga,2024-01-18 08:11:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,5,92576,462880,OVO,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,1,Thursday,0,8,morning,90,16,1
U002,karyawan,2024-01-18 12:22:00,cgv,tiket bioskop sweetbox,hiburan,1,93396,93396,OVO,cgv tiket bioskop sweetbox,medium,1,Thursday,0,12,afternoon,22,4,1
U004,ibu_rumah_tangga,2024-01-18 14:16:00,miniso,miniso memory foam u shape bantal leher mickey mouse,kebutuhan rumah,3,111377,334131,QRIS,miniso miniso memory foam u shape bantal leher mickey mouse,high,1,Thursday,0,14,afternoon,52,10,1
U005,anak_sultan,2024-01-18 14:41:00,steam,top up steam wallet,hiburan,1,117829,117829,QRIS,steam top up steam wallet,medium,1,Thursday,0,14,afternoon,19,5,1
U003,mahasiswa,2024-01-18 15:36:00,warmindo,susu jahe,makanan & minuman,1,7205,7205,GoPay,warmindo susu jahe,low,1,Thursday,0,15,evening,9,3,1
U003,mahasiswa,2024-01-18 20:11:00,shopee official store,buku catatan a5 premium quality,pendidikan,1,55094,55094,Cash,shopee official store buku catatan a5 premium quality,medium,1,Thursday,0,20,night,31,8,0
U003,mahasiswa,2024-01-18 21:18:00,parkir plaza,parkir mobil,transport,1,10236,10236,DANA,parkir plaza parkir mobil,low,1,Thursday,0,21,night,12,4,1
U005,anak_sultan,2024-01-18 22:02:00,disney hotstar,langganan disney bulanan,hiburan,1,68373,68373,Debit Card,disney hotstar langganan disney bulanan,medium,1,Thursday,0,22,night,24,5,0
U004,ibu_rumah_tangga,2024-01-19 10:24:00,k24,fundifar tablet,kesehatan,1,6641,6641,OVO,k24 fundifar tablet,low,1,Friday,0,10,morning,15,3,1
U002,karyawan,2024-01-19 12:14:00,steam,top up steam wallet,hiburan,1,121363,121363,Debit Card,steam top up steam wallet,medium,1,Friday,0,12,afternoon,19,5,0
U001,anak_kos,2024-01-19 12:22:00,indomaret,silverqueen mini,makanan & minuman,2,11519,23038,Debit Card,indomaret silverqueen mini,low,1,Friday,0,12,afternoon,16,3,0
U004,ibu_rumah_tangga,2024-01-19 18:43:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,1,91127,91127,OVO,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,medium,1,Friday,0,18,evening,90,16,1
U002,karyawan,2024-01-19 20:43:00,miniso,miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,belanja,1,9310,9310,QRIS,miniso miniso masker wajah serum sheet mask peel off nature hydrate face mask organik wanita pelembab kencang lembab sehat,low,1,Friday,0,20,night,115,19,1
U002,karyawan,2024-01-19 20:46:00,transjogja,tiket bus transjogja,transport,1,3197,3197,OVO,transjogja tiket bus transjogja,low,1,Friday,0,20,night,20,4,1
U005,anak_sultan,2024-01-19 22:19:00,youtube premium,langganan youtube premium,hiburan,1,62183,62183,OVO,youtube premium langganan youtube premium,medium,1,Friday,0,22,night,25,5,1
U004,ibu_rumah_tangga,2024-01-20 03:51:00,telkomsel,paket internet 25gb,tagihan & utilitas,1,76522,76522,Debit Card,telkomsel paket internet 25gb,medium,1,Saturday,1,3,night,19,4,0
U004,ibu_rumah_tangga,2024-01-20 07:54:00,k24,benovit c tablet,kesehatan,1,28223,28223,OVO,k24 benovit c tablet,low,1,Saturday,1,7,morning,16,4,1
U005,anak_sultan,2024-01-20 08:07:00,disney hotstar,langganan disney bulanan,hiburan,1,65409,65409,QRIS,disney hotstar langganan disney bulanan,medium,1,Saturday,1,8,morning,24,5,1
U002,karyawan,2024-01-20 09:11:00,transjogja,tiket bus transjogja,transport,1,3593,3593,OVO,transjogja tiket bus transjogja,low,1,Saturday,1,9,morning,20,4,1
U001,anak_kos,2024-01-20 09:59:00,miniso,miniso memory foam u shape bantal leher mickey mouse,kebutuhan rumah,3,117906,353718,DANA,miniso miniso memory foam u shape bantal leher mickey mouse,high,1,Saturday,1,9,morning,52,10,1
U003,mahasiswa,2024-01-20 10:41:00,spbu vivo,revvo 90,transport,1,121519,121519,OVO,spbu vivo revvo 90,medium,1,Saturday,1,10,morning,8,4,1
U002,karyawan,2024-01-20 13:03:00,miniso,miniso blender tangan 4 in 1 mixer putih colokan ved 700ml blender multifungsi pengocok telur elektrik juicy grinde penc,belanja,3,322242,966726,GoPay,miniso miniso blender tangan 4 in 1 mixer putih colokan ved 700ml blender multifungsi pengocok telur elektrik juicy grinde penc,high,1,Saturday,1,13,afternoon,120,20,1
U002,karyawan,2024-01-20 16:05:00,timezone,top up kartu game,hiburan,1,99777,99777,OVO,timezone top up kartu game,medium,1,Saturday,1,16,evening,17,5,1
U001,anak_kos,2024-01-20 17:18:00,simply fresh,laundry express,kebutuhan rumah,1,36591,36591,DANA,simply fresh laundry express,low,1,Saturday,1,17,evening,15,4,1
U004,ibu_rumah_tangga,2024-01-21 04:38:00,k24,vitamin b comp novapharin kaplet,kesehatan,1,1589,1589,Debit Card,k24 vitamin b comp novapharin kaplet,low,1,Sunday,1,4,night,32,6,0
U004,ibu_rumah_tangga,2024-01-21 08:22:00,indihome,tagihan internet bulanan,tagihan & utilitas,1,296628,296628,GoPay,indihome tagihan internet bulanan,high,1,Sunday,1,8,morning,24,4,1
U003,mahasiswa,2024-01-21 19:29:00,parkir malioboro,parkir motor,transport,1,2873,2873,Debit Card,parkir malioboro parkir motor,low,1,Sunday,1,19,night,12,4,0
U004,ibu_rumah_tangga,2024-01-22 00:05:00,k24,vitamin b comp pim tablet,kesehatan,1,1435,1435,GoPay,k24 vitamin b comp pim tablet,low,1,Monday,0,0,night,25,6,1
U002,karyawan,2024-01-22 05:30:00,miniso,miniso kotak penyimpanan plastik kotak kontainer serbaguna portable storage box organizer container,belanja,2,31081,62162,Debit Card,miniso miniso kotak penyimpanan plastik kotak kontainer serbaguna portable storage box organizer container,medium,1,Monday,0,5,morning,99,13,0
U004,ibu_rumah_tangga,2024-01-22 15:51:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,68523,68523,DANA,xl axiata paket data xtra combo,medium,1,Monday,0,15,evening,21,6,1
U002,karyawan,2024-01-22 17:01:00,bluebird,taksi bluebird,transport,1,85067,85067,QRIS,bluebird taksi bluebird,medium,1,Monday,0,17,evening,14,3,1
U004,ibu_rumah_tangga,2024-01-22 18:35:00,k24,vitamin b comp novapharin kaplet,kesehatan,1,1608,1608,Debit Card,k24 vitamin b comp novapharin kaplet,low,1,Monday,0,18,evening,32,6,0
U004,ibu_rumah_tangga,2024-01-22 21:54:00,k24,vitamin b comp pim tablet,kesehatan,1,1442,1442,GoPay,k24 vitamin b comp pim tablet,low,1,Monday,0,21,night,25,6,1
U001,anak_kos,2024-01-22 23:31:00,miniso,miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,kebutuhan rumah,4,104559,418236,GoPay,miniso miniso matras yoga mat yoga anti slip senam yogamat yoga gym matrass fitness karpet matras,high,1,Monday,0,23,night,90,16,1
U005,anak_sultan,2024-01-23 02:42:00,miniso,miniso kotak penyimpanan plastik kotak kontainer serbaguna portable storage box organizer container,belanja,3,31932,95796,Cash,miniso miniso kotak penyimpanan plastik kotak kontainer serbaguna portable storage box organizer container,medium,1,Tuesday,0,2,night,99,13,0
U004,ibu_rumah_tangga,2024-01-23 05:47:00,k24,redoxon kids vit c 200mg jeruk chew tablet,kesehatan,1,88535,88535,QRIS,k24 redoxon kids vit c 200mg jeruk chew tablet,medium,1,Tuesday,0,5,morning,42,9,1
U004,ibu_rumah_tangga,2024-01-23 18:16:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,3,76473,229419,DANA,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,high,1,Tuesday,0,18,evening,78,12,1
U004,ibu_rumah_tangga,2024-01-23 20:57:00,bpjs,iuran bpjs kesehatan,tagihan & utilitas,1,144587,144587,GoPay,bpjs iuran bpjs kesehatan,medium,1,Tuesday,0,20,night,20,4,1
U005,anak_sultan,2024-01-24 00:27:00,xxi,tiket bioskop regular,hiburan,1,53696,53696,Debit Card,xxi tiket bioskop regular,medium,1,Wednesday,0,0,night,21,4,0
U002,karyawan,2024-01-24 04:47:00,miniso,miniso x marvel kotak bento berlapis 500ml,belanja,2,50934,101868,QRIS,miniso miniso x marvel kotak bento berlapis 500ml,medium,1,Wednesday,0,4,night,42,8,1
U004,ibu_rumah_tangga,2024-01-24 06:21:00,smartfren,unlimited nonstop,tagihan & utilitas,1,96720,96720,OVO,smartfren unlimited nonstop,medium,1,Wednesday,0,6,morning,17,3,1
U005,anak_sultan,2024-01-24 08:29:00,superindo,apel fuji 1kg,makanan & minuman,1,41197,41197,Debit Card,superindo apel fuji 1kg,low,1,Wednesday,0,8,morning,13,4,0
U002,karyawan,2024-01-24 09:41:00,miniso,miniso official plastic water bottle we bare bear straw cup type b with straw,belanja,3,59079,177237,OVO,miniso miniso official plastic water bottle we bare bear straw cup type b with straw,medium,1,Wednesday,0,9,morning,77,15,1
U002,karyawan,2024-01-24 10:18:00,grab,grabbike,transport,1,25061,25061,Debit Card,grab grabbike,low,1,Wednesday,0,10,morning,8,2,0
U004,ibu_rumah_tangga,2024-01-24 14:20:00,shopee official store,voucher internet premium quality,tagihan & utilitas,1,55536,55536,Cash,shopee official store voucher internet premium quality,medium,1,Wednesday,0,14,afternoon,32,7,0
U005,anak_sultan,2024-01-24 16:23:00,miniso,miniso tas penyimpanan travel bag multifungsi baju praktis organizer pouch makeup organizer,belanja,2,32125,64250,GoPay,miniso miniso tas penyimpanan travel bag multifungsi baju praktis organizer pouch makeup organizer,medium,1,Wednesday,0,16,evening,91,13,1
U005,anak_sultan,2024-01-24 22:27:00,youtube premium,langganan youtube premium,hiburan,1,75795,75795,Cash,youtube premium langganan youtube premium,medium,1,Wednesday,0,22,night,25,5,0
U003,mahasiswa,2024-01-24 22:49:00,fotokopi kampus,print hitam putih,pendidikan,1,469,469,QRIS,fotokopi kampus print hitam putih,low,1,Wednesday,0,22,night,17,5,1
U004,ibu_rumah_tangga,2024-01-25 06:56:00,xl axiata,paket data xtra combo,tagihan & utilitas,1,61906,61906,Cash,xl axiata paket data xtra combo,medium,1,Thursday,0,6,morning,21,6,0
U005,anak_sultan,2024-01-25 07:19:00,miniso,miniso eva padded sandal dalam ruangan anti slip sendal,belanja,3,32619,97857,Debit Card,miniso miniso eva padded sandal dalam ruangan anti slip sendal,medium,1,Thursday,0,7,morning,55,10,0
U001,anak_kos,2024-01-25 10:24:00,miniso,miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,kebutuhan rumah,3,81400,244200,Cash,miniso miniso rak kosmetik box penyimpanan serbaguna kotak drawer three layer jewelry,high,1,Thursday,0,10,morning,78,12,0
U003,mahasiswa,2024-01-25 10:34:00,print station,print warna a4,pendidikan,1,4716,4716,QRIS,print station print warna a4,low,1,Thursday,0,10,morning,14,5,1
U004,ibu_rumah_tangga,2024-01-25 11:54:00,myrepublic,tagihan wifi rumah,tagihan & utilitas,1,319847,319847,GoPay,myrepublic tagihan wifi rumah,high,1,Thursday,0,11,afternoon,18,4,1
U004,ibu_rumah_tangga,2024-01-25 13:11:00,first media,tagihan tv kabel,tagihan & utilitas,1,455898,455898,DANA,first media tagihan tv kabel,high,1,Thursday,0,13,afternoon,16,5,1
U002,karyawan,2024-01-25 18:01:00,parkir malioboro,parkir motor,transport,1,2808,2808,Debit Card,parkir malioboro parkir motor,low,1,Thursday,0,18,evening,12,4,0
U002,karyawan,2024-01-25 20:13:00,indomaret,aqua 600ml,makanan & minuman,1,4979,4979,DANA,indomaret aqua 600ml,low,1,Thursday,0,20,night,10,3,1
U002,karyawan,2024-01-25 21:28:00,xxi,tiket bioskop regular,hiburan,1,45860,45860,DANA,xxi tiket bioskop regular,low,1,Thursday,0,21,night,21,4,1
U002,karyawan,2024-01-25 21:31:00,indomaret,teh botol sosro,makanan & minuman,1,6080,6080,Debit Card,indomaret teh botol sosro,low,1,Thursday,0,21,night,15,4,0
